"","6","9","12","15","18","21","24","30","36","48","60","72","84","96","108","120"
"143",0.607,0.644,0.681,0.71525,0.7495,0.78375,0.818,0.879,0.94,1.081,1.203,1.3,1.386,1.482,1.563,1.644
"144",0.577,0.603,0.629,0.6735,0.718,0.7625,0.807,0.8675,0.928,1.068,1.189,1.295,1.386,1.484,1.568,1.655
"145",0.581,0.6265,0.672,0.71575,0.7595,0.80325,0.847,0.906,0.965,1.097,1.215,1.307,1.382,1.478,1.554,1.631
"146",0.559,0.6635,0.768,0.819,0.87,0.921,0.972,1.041,1.11,1.244,1.359,1.455,1.538,1.626,1.687,1.751
"147",0.563,0.6955,0.828,0.8735,0.919,0.9645,1.01,1.085,1.16,1.33,1.474,1.583,1.66,1.755,1.825,1.866
"148",0.706,0.7595,0.813,0.85875,0.9045,0.95025,0.996,1.053,1.11,1.251,1.388,1.475,1.553,1.657,1.732,1.801
"149",0.661,0.6955,0.73,0.765,0.8,0.835,0.87,0.909,0.948,1.09,1.183,1.271,1.337,1.446,1.546,1.616
"150",0.552,0.6245,0.697,0.73675,0.7765,0.81625,0.856,0.897,0.938,1.092,1.195,1.278,1.361,1.461,1.576,1.679
"151",0.607,0.6325,0.658,0.68725,0.7165,0.74575,0.775,0.8145,0.854,0.994,1.102,1.189,1.262,1.371,1.505,1.615
"152",0.596,0.612,0.628,0.66025,0.6925,0.72475,0.757,0.8015,0.846,0.962,1.038,1.108,1.164,1.259,1.389,1.499
"153",0.546,0.5745,0.603,0.6285,0.654,0.6795,0.705,0.733,0.761,0.905,1.009,1.096,1.169,1.243,1.386,1.502
"154",0.506,0.496,0.486,0.50175,0.5175,0.53325,0.549,0.6055,0.662,0.805,0.892,0.996,1.074,1.182,1.324,1.443
"155",0.53,0.538,0.546,0.54775,0.5495,0.55125,0.553,0.59,0.627,0.751,0.847,0.935,1.01,1.113,1.263,1.373
"156",0.55,0.5475,0.545,0.54975,0.5545,0.55925,0.564,0.592,0.62,0.709,0.743,0.792,0.853,0.924,1.135,1.285
"157",0.58,0.6255,0.671,0.697,0.723,0.749,0.775,0.858,0.941,1.077,1.149,1.227,1.287,1.357,1.5,1.564
"158",0.6,0.67,0.74,0.78,0.82,0.86,0.9,0.983,1.066,1.253,1.34,1.432,1.481,1.576,1.715,1.758
"159",0.57,0.632,0.694,0.71575,0.7375,0.75925,0.781,0.8405,0.9,1.058,1.181,1.267,1.32,1.373,1.516,1.606
"160",0.595,0.629,0.663,0.69,0.717,0.744,0.771,0.837,0.903,1.038,1.12,1.19,1.227,1.311,1.467,1.545
"161",0.565,0.582,0.599,0.6265,0.654,0.6815,0.709,0.76,0.811,0.913,0.986,1.024,1.027,1.141,1.319,1.421
